Character, Abs. Freq., Rel. Freq.
棘,1,87719
咎,2,175439
納,1,87719
係,1,87719
維,1,87719
坎,9,789474
習,2,175439
酒,1,87719
凶,2,175439
尚,1,87719
來,1,87719
歲,1,87719
行,1,87719
樽,1,87719
簋,1,87719
祗,1,87719
入,2,175439
无,2,175439
纆,1,87719
徽,1,87719
平,1,87719
上,1,87719
自,1,87719
勿,1,87719
盈,1,87719
：,7,614035
心,1,87719
約,1,87719
貳,1,87719
險,2,175439
窞,2,175439
小,1,87719
孚,1,87719
亨,1,87719
寘,1,87719
求,1,87719
叢,1,87719
枕,1,87719
終,1,87719
牖,1,87719
初,1,87719
缶,1,87719
用,3,263158
