Character, Abs. Freq., Rel. Freq.
張,2,156250
屬,2,156250
上,2,156250
詩,2,156250
》,2,156250
失,2,156250
奮,6,468750
鳥,2,156250
持,2,156250
田,2,156250
「,2,156250
毛,2,156250
自,2,156250
」,2,156250
：,8,625000
大,2,156250
羽,2,156250
飛,2,156250
翬,2,156250
《,2,156250
隹,4,312500
讀,2,156250
奪,2,156250
手,2,156250
奞,10,781250
睢,2,156250
从,12,937500
