Character, Abs. Freq., Rel. Freq.
鄩,4,689655
帝,2,344828
入,2,344828
表,2,344828
羿,2,344828
元,2,344828
畋,2,344828
陟,2,344828
斟,4,689655
癸,2,344828
即,2,344828
居,4,689655
位,2,344828
洛,2,344828
年,4,689655
